arch,condition,seed,task,rho,wd,step,step_req,grok_step,basis,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,29,0.009270437608605806,14,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,30,0.005557347976869614,34,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,31,0.004090887330368136,64,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,32,0.008435925228207485,17,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,33,0.004337063440783109,58,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,34,0.004387715721675353,56,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,35,0.006680069536340384,20,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,36,0.026474880983705793,8,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,37,0.0061078292569322215,28,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,38,0.005242993831706543,41,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,39,0.058378684619354845,5,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,40,0.004869705855738869,49,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,41,0.004839567425108201,50,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,42,0.004470352405671032,55,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,43,0.005611608591791919,33,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,44,0.006485110643304528,24,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,45,0.0049284033408065865,48,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,46,0.1274516318779999,2,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,47,0.006520756702211775,22,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,48,0.004163219821139831,63,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,49,0.04046291161518024,7,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,50,0.0066341865371500755,21,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,51,0.05529086208819462,6,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,52,0.003911906089031298,70,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,53,0.004631499180758882,51,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,54,0.0050055803828818884,45,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,55,0.015025287417941173,11,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,56,0.004521386231879215,54,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,57,0.006288896513270506,26,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,58,0.004284271042652434,60,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,59,0.0039556528718816715,68,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,60,0.008308573426820808,18,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,61,0.003972640835423181,67,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,62,0.004597773188430725,53,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,63,0.004220431948756975,62,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,64,0.012836114197734566,12,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,65,0.004261516641318363,61,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,66,0.003926421417765019,69,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,67,0.005297435653986152,39,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,68,0.004375436385114076,57,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,69,0.012325504485708088,13,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,70,0.12835041314524756,1,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,71,0.006490738500969462,23,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,72,0.00586029759491912,30,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,73,0.01929086428488193,10,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,525,1g,525,natural,out,74,0.005529373838768763,35,0.000795558374465685
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,1,0.012127285205412602,56,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,2,0.013914680106579647,27,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,3,0.01095949715622473,70,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,4,0.013299789753281718,36,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,5,0.015455478646392583,13,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,6,0.010912480869622525,71,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,7,0.012410760279685884,51,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,8,0.012031915692244112,58,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,9,0.013146255772709866,40,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,10,0.011966939152549773,59,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,11,0.016859978943037174,5,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,12,0.014360510458264555,20,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,13,0.016259014072329693,7,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,14,0.016141213468351914,8,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,15,0.012681334258201367,48,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,16,0.012162822749163053,54,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,17,0.013453712977552082,33,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,18,0.012997245605605303,44,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,19,0.01240380031663178,52,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,20,0.013027658458689969,43,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,21,0.015751994276604595,12,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,22,0.014931640781303204,16,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,23,0.01710935743968349,4,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,24,0.013452206532573249,34,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,25,0.0135076943342091,32,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,26,0.010711651423467531,73,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,27,0.010757002762176476,72,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,28,0.011715254090835233,62,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,29,0.014621408774308784,18,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,30,0.01584284819205922,11,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,31,0.013050471223669995,41,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,32,0.01252784164588116,50,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,33,0.012324785993362562,53,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,34,0.01420770715889638,22,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,35,0.013925879552654483,26,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,36,0.012129342492826682,55,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,37,0.013245046853906903,37,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,38,0.014197854094133038,23,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,39,0.013811163886684368,28,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,40,0.012798500278377986,47,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,41,0.013425055883152176,35,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,42,0.012815268441622158,46,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,43,0.011094054924843642,68,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,44,0.015934644394441307,10,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,45,0.010400003489522226,74,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,46,0.017658036733834342,3,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,47,0.012110102056238425,57,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,48,0.011277789958438866,66,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,49,0.013587042535150098,30,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,50,0.01606358925983188,9,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,51,0.015031333736820566,15,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,52,0.011375408514264126,64,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,53,0.01184382823150889,61,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,54,0.014047335208547984,24,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,55,0.015162531594383797,14,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,56,0.010983080298315023,69,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,57,0.012935625910874288,45,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,58,0.013790312911577706,29,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,59,0.01184966173655275,60,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,60,0.013942647633204578,25,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,61,0.013155980972798357,39,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,62,0.013229448986455615,38,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,63,0.013032657151392898,42,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,64,0.01445115781728652,19,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,65,0.016376177961757683,6,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,66,0.01355701957520248,31,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,67,0.014649360917956083,17,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,68,0.01822248335847426,2,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,69,0.019633283774925528,1,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,70,0.014337015748739681,21,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,71,0.011695432836187219,63,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,72,0.01266245281365827,49,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,73,0.0111114915707705,67,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,in,74,0.011366657331125468,65,0.0028137035091811147
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,1,0.01182307174082569,60,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,2,0.014578192928985384,18,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,3,0.011393919006537146,68,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,4,0.012290072654562003,53,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,5,0.015098540859872889,16,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,6,0.01195934517783174,55,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,7,0.012749584156300283,48,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,8,0.012333285061363213,52,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,9,0.012848551788727843,43,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,10,0.010828782682860714,72,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,11,0.016832565728617715,4,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,12,0.012865144723235095,42,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,13,0.01606082144939839,9,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,14,0.015228926568140655,14,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,15,0.014378296684957145,20,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,16,0.011371440875143668,69,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,17,0.012870106514563627,40,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,18,0.011929695813425296,56,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,19,0.012868517089043552,41,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,20,0.012782110776178088,45,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,21,0.015859855845886426,11,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,22,0.01501034522649617,17,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,23,0.015893812281996985,10,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,24,0.013430621033522404,32,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,25,0.01275960517399079,46,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,26,0.011424619133873501,67,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,27,0.010444296924545387,74,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,28,0.011311655420087222,70,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,29,0.014328701467709648,21,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,30,0.01662864816154681,6,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,31,0.012504706235128844,51,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,32,0.011510256340591229,66,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,33,0.011760122203449961,62,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,34,0.016190098044459457,8,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,35,0.013414523739069506,34,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,36,0.012796001436076064,44,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,37,0.013227017720641786,37,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,38,0.013672455250306888,28,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,39,0.013819162826190955,27,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,40,0.012552979217759398,50,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,41,0.013878402241946024,26,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,42,0.011911907130316046,57,0.0025701354746637513
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,250,0.25g,1050,natural,out,43,0.012758210142180437,47,0.0025701354746637513
